,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
31,6f952873d4804cf58deddd1bd18f37df,24,15,9,16,17,12,13,11,11,16,15,15,15,37,28,25,28,34,13,27,26,26,28,28,28,28
32,c1b96117a34243ab87d1caf4df3ee6b9,26,15,16,15,18,10,15,18,16,15,15,15,15,35,29,31,29,28,10,31,31,30,29,29,29,29
33,5e6986b8c60040d581b9d09603f53623,23,15,14,15,12,10,16,15,16,15,15,15,15,36,34,30,33,25,10,33,33,32,33,34,34,34
34,ba1021f3bf334bfeb93e60b320819a24,25,19,17,20,17,7,20,19,18,20,19,19,19,36,32,31,32,33,8,33,32,31,32,32,32,32
35,fee0d75f83794d6383798110a64f7764,23,14,18,14,6,9,14,14,16,14,14,14,14,33,29,28,29,20,9,31,30,30,29,29,29,29
36,673aafa20cbf4183806ee724605957c3,26,17,16,17,7,15,18,17,15,17,17,17,17,37,33,30,33,18,15,32,32,31,33,33,33,33
37,cad618c98fda480ba06d51ebbcce6770,23,18,16,18,15,11,19,17,17,18,18,18,18,34,29,29,30,30,12,31,28,30,30,29,29,29
38,b269b8d85ee740ed9d4974d059ebf00f,23,18,18,18,20,9,18,18,18,19,19,19,19,31,26,27,26,27,10,26,26,27,26,26,26,26
39,3cee0085f10d4161990d5d79b2452ac3,23,17,16,17,8,9,18,17,17,17,17,17,17,37,33,33,33,21,9,33,33,32,33,33,33,33
40,1e1560bf3241464aaa1131736f4fe141,32,25,24,25,14,10,26,24,24,25,25,25,25,41,39,37,40,27,10,37,39,39,40,39,39,39
41,c95f0320507e4905abc268571409ae40,22,16,12,16,10,11,12,13,11,16,16,16,16,37,34,33,34,26,11,33,33,33,34,34,34,34
42,327481965f0b4056bc1b3414484726b3,30,20,14,20,17,14,19,17,15,20,19,19,19,38,33,30,33,26,14,32,31,30,33,33,33,33
43,cf1b6ded54834ac2ba23a390cec38104,26,22,19,22,12,7,21,20,21,22,22,22,22,38,37,32,38,31,7,36,36,32,38,37,37,37
44,e0242bfd5aad459e997e8af1d05dba4d,31,17,15,17,23,8,17,17,14,17,17,17,17,40,34,36,35,36,9,36,36,34,35,34,34,34
45,00250a4028184369b1e36c609e6a33d2,30,24,22,24,17,8,21,22,21,24,24,24,24,39,36,32,36,32,8,35,36,32,36,36,36,36
46,ace85dddb7684bf3b3175c95e3da221b,25,14,14,14,14,13,14,15,13,14,14,14,14,37,31,31,30,30,13,30,30,30,31,31,31,31
47,eb8276be1b684bc182fa25ca9d9a308c,18,15,15,15,12,8,14,14,14,15,15,15,15,28,26,27,26,19,8,26,26,27,26,26,26,26
48,a1fade3eaab140ffaa00c9a4efc929f9,31,19,18,19,13,15,20,18,16,19,19,19,19,39,37,32,37,31,15,36,36,33,37,37,37,37
49,4c20b40883674ff5aa1d510927669033,32,22,23,22,23,7,23,23,21,23,22,22,22,37,34,33,34,33,7,34,33,33,34,34,34,34
